transaction_id,customer_id,store_id,transaction_timestamp,total_amount
T000466,C10732,S10320,2025-12-12 17:30:00,147822.11
T000467,C02284,S07084,2025-02-09 03:07:00,89520.86
T000468,C06044,S04867,2026-01-23 18:40:00,45551.09
T000469,C07824,S02491,2026-01-10 14:29:00,178794.13
T000470,C04200,S06145,2025-05-26 16:45:00,152287.95
T000471,C08334,S05301,2026-02-08 13:12:00,168596.86
T000472,C03238,S00887,2026-03-06 20:00:00,13153.53
T000473,C08493,S02649,2025-03-28 04:23:00,92392.26
T000474,C10455,S07391,2025-04-25 03:58:00,140002.53
T000475,C02552,S09116,2025-11-29 08:14:00,42668.22
T000476,C10133,S02706,2025-03-10 04:38:00,24630.85
T000477,C09542,S02756,2026-02-12 19:23:00,102734.55
T000478,C02988,S04714,2025-02-07 15:56:00,88076.76
T000479,C00241,S01136,2025-10-10 01:24:00,149364.56
T000480,C04055,S09719,2025-05-13 00:31:00,175162.56
T000481,C09578,S09875,2025-09-18 12:56:00,50770.29
T000482,C02173,S03720,2025-05-10 19:40:00,474.14
T000483,C02635,S04646,2026-02-22 10:50:00,92658.21
T000484,C06533,S03131,2026-01-22 02:20:00,165263.52
T000485,C05925,S03254,2026-01-07 09:14:00,169712.14
T000486,C09810,S01400,2025-02-17 12:41:00,83478.44
T000487,C08106,S05846,2025-04-23 15:00:00,64731.16
T000488,C06313,S07408,2025-09-07 23:52:00,148102.64
T000489,C11774,S07005,2025-07-25 02:58:00,158760.85
T000490,C04549,S04724,2026-01-21 00:34:00,68744.99
T000491,C12281,S07638,2025-12-21 19:41:00,65212.0
T000492,C11766,S05205,2025-03-19 02:35:00,5090.27
T000493,C10563,S07367,2025-11-16 22:06:00,72672.73
T000494,C10313,S02348,2026-02-02 22:29:00,4610.82
T000495,C09750,S00637,2025-11-18 15:57:00,13207.91
,C11002,S00895,2025-04-18 08:23:00,15868.24
T000497,C05171,S00407,2026-03-12 15:29:00,37416.07
T000498,C04765,S08947,2025-01-05 23:27:00,2724.7
T000499,C02949,S07057,2025-11-04 10:51:00,126760.33
T000500,C01070,S07620,2026-02-24 01:28:00,124043.81
T000501,C08196,S10222,2025-11-19 21:00:00,78212.49
T000502,C08304,S01260,2025-12-16 05:01:00,164767.53
T000503,C02955,S01177,2025-03-25 06:38:00,50852.63
T000504,C02099,S07797,2025-10-23 11:45:00,77796.85
T000505,C04938,S08850,2025-12-05 00:53:00,93581.48
T000506,C07087,S04751,2025-10-08 09:08:00,109545.06
T000507,C03106,S02894,2025-10-15 20:11:00,18067.46
T000508,C12237,S00158,2025-02-08 00:53:00,31391.76
T000509,C11984,S02421,2026-03-25 15:46:00,156554.06
T000510,C11460,S03932,2026-03-06 14:34:00,98109.4
T000511,C07746,S10402,2025-05-29 07:14:00,33284.29
T000512,C12147,S06783,2025-03-17 11:37:00,67412.09
T000513,C10622,S06595,2026-01-29 04:01:00,39607.16
T000514,C08966,S01213,2025-01-24 07:54:00,127912.25
T000515,C06352,S06902,2025-11-20 10:59:00,151844.06
T000516,C05285,S04698,2025-10-14 22:26:00,78390.81
T000517,C11690,S05193,2025-09-27 07:14:00,117208.17
T000518,C02023,S05688,2026-02-01 12:32:00,51464.46
T000519,C09364,S03133,2025-06-05 07:40:00,50639.97
T000520,C09410,S07448,2025-10-07 07:03:00,46177.5
T000521,C01351,S04248,2025-09-12 23:23:00,48480.32
T000522,C04671,S05163,2025-10-21 13:12:00,41032.23
T000523,C02655,S08347,2025-09-07 16:30:00,145101.72
T000524,C04216,S02209,2025-03-02 15:42:00,174184.11
T000525,C08112,S00074,2026-02-12 02:35:00,122654.88
T000526,C08912,S08255,2025-10-23 21:29:00,119807.19
T000527,C09510,S04805,2025-10-09 23:47:00,163171.51
T000528,C08854,S07137,2025-04-22 04:43:00,176139.38
T000529,C04695,S01161,2026-02-04 23:30:00,116541.71
T000530,C10182,S00728,2026-01-03 16:16:00,97389.99
T000531,C11737,S05416,2025-10-02 12:28:00,84762.18
T000532,C05055,S06633,2025-06-21 14:39:00,105754.12
T000533,C01720,S05852,2026-03-01 16:32:00,108611.91
T000534,C00689,S01910,2025-10-20 14:04:00,69406.21
T000535,C04731,S02728,2025-06-04 05:36:00,45338.24
T000536,C11661,S02168,2025-01-03 07:43:00,171297.28
T000537,C10349,S06291,2025-12-28 03:32:00,114362.45
T000538,C10616,S08669,2025-09-22 05:30:00,111892.39
T000539,C08730,S02516,2025-08-11 02:35:00,94621.44
T000540,C11981,S09833,2025-03-08 17:03:00,121513.21
T000541,C00386,S09262,2025-02-08 09:14:00,154496.77
T000542,C00991,S01989,2025-10-19 17:24:00,53491.18
T000543,C05586,S04953,2025-05-18 07:34:00,70535.33
T000544,C07964,S03984,2025-03-03 18:00:00,116930.33
T000545,C01550,S10474,2025-07-14 18:10:00,27989.69
T000546,C05084,S01676,2025-12-04 21:25:00,163966.23
T000547,C01010,S00853,2025-03-19 22:07:00,43054.83
T000548,C03622,S02879,2025-07-05 12:35:00,155756.77
T000549,C03505,S03902,2026-01-27 01:04:00,6268.45
T000550,C04460,S06958,2026-02-07 11:54:00,41187.36
T000551,C07231,S07245,2025-07-11 21:37:00,113136.16
T000552,C04582,S06207,2025-09-14 07:46:00,9857.42
T000553,C05374,S02088,2026-01-22 07:20:00,64766.03
T000554,C08657,S06496,2025-07-27 13:32:00,166732.2
T000555,C08508,S02720,2025-11-08 01:01:00,54158.69
T000556,C00345,S08069,2025-12-26 06:59:00,84905.43
T000557,C00841,S00278,2025-09-10 15:57:00,73589.17
T000558,C04868,S01965,2025-10-23 22:08:00,147707.48
T000559,C06038,S07558,2025-02-16 10:30:00,25329.11
T000560,C11646,S04055,2026-01-28 07:57:00,147331.35
T000561,C00549,S04834,2025-09-07 18:49:00,164641.84
T000562,C05305,S09541,2025-11-28 13:50:00,76022.12
T000563,C07892,S03948,2025-08-19 07:59:00,143278.26
T000564,C11978,S09117,2026-02-20 03:23:00,64514.97
T000565,C05650,S00314,2025-04-24 18:26:00,
T000566,C09177,S08138,2025-06-21 23:33:00,47485.48
T000567,C09311,S09432,2025-06-14 16:27:00,88023.43
T000568,C09530,S07851,2025-05-29 01:30:00,29838.26
T000569,C00256,S10305,2026-01-02 12:30:00,14324.1
T000570,C07489,S07862,2025-07-07 09:59:00,69081.31
T000571,C10033,S04668,2025-09-15 16:36:00,9774.64
T000572,C10945,S05083,2025-11-23 19:11:00,102228.48
T000573,C06850,S02272,2025-03-08 23:02:00,161148.61
T000574,C09875,S08113,2025-04-28 07:34:00,154100.33
T000575,C01422,S10262,2025-10-26 23:22:00,30183.24
T000576,C06159,S01567,2025-01-20 03:05:00,72612.65
T000577,C09812,S05307,2025-10-23 20:38:00,12748.57
T000578,C11195,S01641,2026-01-20 05:52:00,177964.39
T000579,C04341,S05481,2025-01-13 12:30:00,179784.55
T000580,C10848,S00071,2025-07-19 03:32:00,27876.47
T000581,C04575,S03591,2025-06-27 08:41:00,170349.68
T000582,C09134,S08890,2025-03-21 15:36:00,166115.92
T000583,C05667,S00495,2026-01-23 20:21:00,23128.38
T000584,C00646,S08065,2025-12-11 20:34:00,92717.85
T000585,C11260,S08213,2025-04-28 05:33:00,164430.55
T000586,C05180,S00754,2025-03-01 02:28:00,116414.28
T000587,C01293,S01128,2025-07-05 00:57:00,5321.44
T000588,C03852,S03118,2025-10-31 14:01:00,94752.39
T000589,C01146,S10382,2025-09-16 03:02:00,420.71
T000590,C07571,S04222,2025-07-18 13:17:00,174965.08
T000591,C00553,S01510,2025-11-30 23:57:00,162629.81
T000592,C08795,S02865,2025-12-26 13:06:00,3215.25
T000593,C04085,S08849,2025-12-20 07:51:00,69172.94
T000594,C11492,S05494,2025-04-29 10:01:00,6590.42
T000595,C01148,S04789,2025-12-29 05:19:00,2920.25
T000596,C10885,S06850,2026-03-12 11:10:00,137057.45
T000597,C09465,S01292,2025-03-28 05:35:00,166859.48
T000598,C09966,S00885,2025-06-24 05:42:00,8217.51
T000599,C03605,S06121,2025-09-27 20:01:00,165203.21
T000600,C02836,S01025,2026-01-07 08:44:00,99157.19
T000601,C10404,S08840,2026-02-27 09:43:00,19540.44
T000602,C10635,S07629,2026-02-20 07:39:00,38945.41
T000603,C06173,S07503,2025-05-15 12:51:00,69022.52
T000604,C07653,S00338,2025-01-24 14:12:00,153680.25
T000605,C11062,S05361,2026-02-12 02:06:00,34657.02
T000606,C03000,S10468,2025-02-10 04:22:00,45339.94
T000607,C03621,S08596,2025-01-01 13:38:00,73062.31
T000608,C02298,S00464,2025-05-09 23:57:00,88977.41
T000609,C01299,S01617,2025-01-06 10:27:00,144019.89
T000610,C04601,S09618,2025-11-23 09:04:00,116769.79
T000611,C03992,S04616,2025-03-21 15:11:00,162431.24
T000612,C05976,S06278,2025-12-25 08:17:00,
T000167,C03085,S08798,2026-01-05 05:13:00,106637.03
T000614,C06929,S00373,2025-05-19 10:37:00,112905.9
T000615,C08039,S04542,2025-04-09 22:12:00,41920.0
T000616,C11329,S08808,2025-06-04 04:51:00,22473.5
T000617,C05037,S10432,2025-06-29 03:33:00,57274.78
T000618,C11140,S02796,2025-11-27 23:10:00,73159.25
T000619,C10596,S01359,2025-03-24 20:19:00,149593.97
T000620,C06551,S02283,2025-05-19 05:54:00,46490.83
T000621,C08826,S02479,2025-10-13 05:26:00,40286.09
T000622,C09261,S08881,2025-11-03 00:17:00,136660.77
T000623,C04670,S05320,2025-04-27 07:35:00,22351.89
T000624,C07568,S02425,2025-03-19 13:47:00,169788.99
T000625,C11856,S03341,2025-08-30 17:26:00,80278.53
T000626,C04873,S03381,2025-05-19 20:23:00,52162.71
T000627,C01787,S01848,2025-01-16 06:03:00,10120.82
T000628,C04360,S05937,2025-09-21 08:16:00,36468.24
T000629,C01967,S00991,2026-01-17 15:14:00,76593.72
T000630,C10752,S09636,2026-02-25 02:42:00,25078.41
T000631,C05004,S02093,2025-12-24 06:38:00,39615.91
T000632,C08302,S02061,2025-01-23 19:53:00,
T000633,C02184,S05544,2026-02-24 02:57:00,135778.09
T000634,C06292,S05856,2025-05-09 15:58:00,167562.5
T000635,C10082,S02136,2025-07-20 10:45:00,46533.92
T000636,C12262,S05714,2025-01-21 12:06:00,67130.68
T000637,C10255,S05062,2026-03-06 10:13:00,1250.67
T000638,C00690,S02896,2025-08-23 05:55:00,42094.25
T000639,C07040,S05409,2025-12-19 08:58:00,170289.72
T000640,C04706,S09834,2025-06-26 13:04:00,29515.3
T000641,C11293,S05507,2025-09-28 12:43:00,46000.65
T000642,C07003,S09748,2025-12-13 01:56:00,135152.25
T000643,C02402,S04983,2025-07-03 08:11:00,74941.36
T000644,C01718,S01646,2026-03-18 20:38:00,25648.76
T000645,C04438,S04016,2025-11-17 10:57:00,11233.08
T000646,C10158,S03712,2025-08-25 11:57:00,87114.59
T000647,C00068,S02193,2025-02-02 16:27:00,37564.4
T000648,C09758,S05419,2025-05-05 22:50:00,137522.03
T000649,C00828,S05919,2025-11-24 03:15:00,150208.19
T000650,C07887,S03160,2025-05-07 21:51:00,130663.68
T000651,C05171,S03341,2025-01-15 08:01:00,106472.61
T000652,C05698,S07944,2026-03-02 16:48:00,413.56
T000653,C01699,S09590,2025-03-27 23:57:00,121800.6
T000654,C03053,S01194,2025-06-05 11:36:00,47765.9
T000655,C01401,S02664,2025-01-29 02:20:00,164125.66
T000656,C07985,S08121,2025-10-13 06:49:00,93593.73
T000657,C11917,S04756,2026-02-15 11:27:00,99167.88
T000658,C08173,S02153,2025-08-22 05:04:00,175779.29
T000659,C03283,S08092,2026-01-25 01:30:00,136359.87
T000660,C02335,S02817,2025-09-26 06:28:00,103658.32
T000661,C03559,S05738,2026-01-12 10:33:00,82305.31
T000662,C03120,S00563,2025-03-13 02:34:00,146614.14
T000663,C01167,S06292,2025-01-02 06:27:00,124395.96
T000664,C09844,S02534,2025-04-12 06:34:00,6319.65
T000665,C05404,S07889,2025-04-12 20:31:00,152532.68
T000666,C03379,S00419,2025-05-29 21:38:00,28029.56
T000667,C09275,S02207,2025-06-08 19:17:00,167593.33
T000668,C11905,S01125,2025-03-27 04:50:00,84057.71
T000669,C09849,S05973,2025-06-19 01:36:00,30258.17
T000670,C03614,S03863,2025-03-22 20:55:00,86985.75
T000671,C02277,S05711,2025-09-25 01:26:00,149894.06
T000672,C10738,S06562,2025-07-08 09:18:00,46916.54
T000673,C12472,S01709,2025-11-27 06:55:00,90715.16
T000674,C00705,S00417,2025-11-18 16:17:00,113242.82
T000675,C05363,S02778,2025-11-16 17:20:00,15380.9
T000676,C06020,S10153,2025-05-23 05:17:00,100909.56
T000424,C06109,S07698,2026-02-09 16:15:00,14725.12
T000678,C00064,S08226,2025-03-18 00:57:00,25077.13
T000679,C09717,S01722,2025-01-06 06:40:00,30571.41
T000680,C01610,S03465,2026-03-25 04:28:00,61584.02
T000681,C00320,S07878,2025-07-22 16:14:00,103896.45
T000682,C06650,S03617,2025-09-25 11:56:00,169090.29
T000683,C05944,S08086,2025-08-07 04:30:00,91010.09
T000684,C05593,S06517,2025-06-04 06:25:00,72862.6
T000685,C06834,S07351,2026-01-22 22:33:00,98680.28
T000686,C01913,S10233,2025-01-30 11:58:00,124551.14
T000687,C02633,S01928,2025-12-27 20:25:00,54694.44
T000688,C00964,S07927,2025-11-01 00:49:00,115906.1
T000689,C05439,S02165,2025-01-19 06:30:00,107847.58
T000690,C04111,S02539,2025-03-24 22:12:00,87115.28
T000691,C01060,S03037,2025-05-10 02:41:00,77680.48
T000692,C04721,S05317,2025-06-03 08:23:00,105988.48
T000693,C05494,S00310,2025-04-17 14:07:00,173103.78
T000694,C01638,S07304,2025-10-22 07:39:00,137150.38
T000695,C02075,S09195,2025-01-13 03:49:00,61544.11
T000696,C04653,S00178,2025-08-01 08:57:00,133781.82
T000697,C06498,S08014,2025-09-08 18:16:00,21531.79
T000698,C05682,S10379,2025-03-25 01:38:00,65665.55
T000699,C10561,S09373,2025-02-03 07:54:00,111499.59
T000700,C07808,S06799,2025-05-02 01:46:00,173869.94
T000701,C03819,S02105,2025-02-28 15:23:00,141482.27
T000702,C00193,S10212,2025-08-12 13:36:00,120129.79
T000703,C01748,S02764,2026-01-04 01:29:00,139964.02
T000704,C02965,S05834,2025-10-19 21:41:00,82620.48
T000705,C00032,S08595,2025-08-03 02:18:00,4760.31
T000706,C03779,S07179,2025-12-15 11:44:00,128857.01
T000707,C02446,S01091,2026-01-11 13:32:00,12841.81
T000708,C12169,S00262,2025-10-21 04:56:00,112179.09
T000709,C00993,S08799,2025-01-23 08:53:00,106255.84
T000710,C11019,S09514,2025-01-28 17:51:00,90249.06
T000711,C03154,S04682,2025-11-22 04:58:00,178011.93
T000712,C07965,S04117,2025-09-15 10:53:00,33329.61
T000713,C00485,S02003,2025-09-20 18:40:00,168312.59
T000714,C12328,S06571,2025-04-10 13:05:00,105010.64
T000715,C03357,S09242,2025-01-07 11:12:00,2085.77
T000716,C01155,S05950,2025-01-23 11:16:00,151797.06
T000717,C06069,S01581,2025-12-04 13:47:00,150455.15
T000718,C08361,S09354,2025-03-28 04:11:00,31793.3
T000719,C04097,S00411,2025-01-26 07:41:00,41379.51
T000720,C05892,S06630,2025-01-18 05:24:00,98005.84
T000721,C04573,S08323,2025-07-15 14:04:00,124714.74
T000722,C10151,S04031,2025-01-14 17:53:00,96821.17
T000723,C04443,S05161,2025-01-10 19:40:00,78064.07
T000724,C00088,S01144,2025-12-05 14:53:00,44429.71
T000725,C03256,S00195,2026-03-19 13:16:00,96022.43
T000726,C00324,S09980,2025-08-16 12:46:00,114196.5
T000107,C02741,S02826,2026-01-26 05:50:00,141258.65
T000728,C03925,S01160,2025-07-02 03:34:00,11082.83
T000729,C03141,S00733,2026-02-21 07:42:00,175046.95
T000730,C10823,S05110,2025-12-21 19:16:00,86221.99
T000731,C08310,S03536,2026-02-02 22:00:00,136228.76
T000732,C00457,S01810,2026-01-29 22:42:00,97919.38
T000733,C11327,S08616,2025-07-02 13:00:00,98163.62
T000734,C01937,S08733,2025-10-15 00:23:00,137032.61
T000735,C00815,S03257,2025-04-04 08:32:00,
T000736,C06773,S09020,2025-06-30 14:11:00,122774.4
T000737,C07596,S04527,2026-02-18 04:34:00,154133.7
T000738,C09946,S04645,2026-03-26 02:09:00,32329.25
T000739,C07995,S05785,2025-08-18 10:01:00,37827.04
T000740,C02122,S08168,2025-04-26 18:24:00,151857.54
T000741,C02918,S05581,2026-02-12 22:39:00,157021.41
T000742,C10238,S00728,2025-02-05 02:33:00,31574.44
T000743,C01446,S09149,2025-04-03 09:26:00,111078.39
T000744,C05335,S07935,2025-10-06 02:52:00,97773.04
T000745,C01598,S06801,2025-03-06 10:32:00,115313.11
T000746,C10258,S00562,2025-03-31 13:24:00,124860.62
T000747,C03295,S07644,2026-01-22 23:46:00,109589.26
T000748,C09515,S08291,2025-09-04 21:38:00,
T000749,C09196,S02925,2025-03-22 22:51:00,89415.48
T000750,C01100,S10450,2025-02-06 21:51:00,64319.88
T000751,C07424,S09436,2025-08-05 12:01:00,154738.36
T000593,C04085,S08849,2025-12-20 07:51:00,69172.94
T000753,C06582,S07432,2025-02-07 07:18:00,179719.61
T000754,C03021,S08213,2025-10-19 23:50:00,96029.71
T000755,C11504,S03724,2026-02-22 17:24:00,23896.1
T000756,C12241,S00949,2025-04-13 05:23:00,90108.41
T000757,C03342,S00505,2026-01-19 22:45:00,143919.55
T000758,C00944,S00646,2025-07-02 18:12:00,49589.35
T000759,C02130,S09993,2025-06-03 13:13:00,110318.69
T000760,C02944,S08784,2026-01-12 15:24:00,178665.04
T000761,C05245,S03418,2025-07-17 03:07:00,139104.54
T000762,C11582,S01151,2026-02-11 15:02:00,173630.67
T000763,C10634,S09205,2025-04-10 22:42:00,154997.63
T000764,C03588,S04329,2025-03-13 00:40:00,60223.39
T000765,C11241,S00603,2025-01-07 13:53:00,71642.12
T000766,C12273,S01770,2026-03-07 16:49:00,4347.49
T000767,C05751,S08585,2025-01-16 20:40:00,24622.62
T000768,C06510,S00113,2025-06-15 16:25:00,32013.13
T000769,C11621,S04328,2025-12-15 03:08:00,2159.35
T000770,C02859,S10436,2025-03-17 08:12:00,102653.75
T000771,C08062,S06883,2026-03-01 09:36:00,
T000772,C03932,S02700,2026-01-02 21:40:00,133772.08
T000773,C01793,S01498,2025-12-30 02:54:00,64911.45
T000774,C04807,S09854,2026-03-23 07:29:00,7404.97
T000775,C07067,S00856,2025-07-06 15:04:00,126403.29
T000776,C06426,S03525,2025-04-21 15:22:00,52873.14
T000777,C03176,S08148,2025-12-28 00:22:00,169729.12
T000778,C09811,S07255,2025-06-21 20:21:00,130316.06
T000779,C06293,S07370,2026-02-13 12:07:00,13376.76
T000780,C05776,S09959,2026-01-17 17:18:00,148967.35
T000781,C11236,S01620,2026-03-11 06:36:00,125507.12
T000782,C09702,S01987,2025-09-19 19:21:00,61321.52
T000783,C03676,S05534,2025-06-22 11:18:00,42995.5
T000784,C12082,S04431,2025-08-15 21:09:00,53320.63
T000785,C04625,S04920,2026-03-07 07:52:00,75475.81
T000786,C08909,S00327,2025-07-17 18:22:00,84967.68
T000787,C08004,S00965,2025-06-26 08:23:00,173244.76
T000788,C00118,S09850,2025-02-04 13:45:00,41919.05
T000789,C12065,S08443,2025-09-15 08:35:00,168550.45
T000790,C04008,S08940,2025-05-07 07:10:00,103398.72
T000791,C12155,S08270,2025-05-03 00:42:00,132671.96
T000792,C10809,S09583,2025-03-30 02:26:00,136122.76
T000793,C08995,S10057,2025-03-09 19:49:00,41514.1
T000794,C11620,S05405,2026-03-24 03:52:00,54311.63
,C07822,S04472,2025-10-23 00:50:00,51425.93
T000796,C03639,S06811,2025-07-18 14:58:00,153303.75
T000797,C11216,S00841,2025-09-18 17:43:00,84278.83
T000798,C03194,S05722,2026-02-27 23:42:00,104453.66
T000799,C02777,S01363,2025-03-11 14:31:00,83849.26
T000800,C01579,S03267,2026-01-21 13:35:00,14422.39
T000801,C05148,S08988,2025-07-07 20:05:00,146655.53
T000802,C02736,S05008,2026-01-06 12:15:00,40361.44
T000803,C08743,S08575,2025-11-06 22:09:00,125128.41
T000804,C05919,S09489,2025-11-27 14:15:00,101613.37
T000805,C03507,S00614,2025-05-23 15:25:00,37592.1
T000806,C03395,S07942,2025-03-03 20:56:00,52202.88
T000807,C07354,S01044,2025-08-21 12:31:00,161716.9
T000808,C09823,S06983,2025-04-20 16:09:00,11722.33
T000809,C08676,S10302,2025-02-22 16:31:00,72151.63
T000810,C11275,S10196,2025-12-13 19:20:00,165517.58
T000811,C04303,S06517,2025-02-22 05:00:00,49899.76
T000602,C08351,S05390,2025-06-20 18:35:00,78653.75
T000813,C08149,S09494,2025-04-13 02:48:00,90526.27
T000814,C00802,S08402,2026-03-01 10:26:00,20596.93
T000815,C12197,S01215,2025-07-31 03:16:00,89847.43
T000816,C02887,S03758,2025-08-19 06:50:00,50829.99
T000817,C04285,S01159,2026-01-12 19:59:00,176893.09
T000818,C06268,S03126,2025-05-24 16:28:00,37715.7
T000819,C09976,S05187,2025-12-27 18:13:00,119719.96
T000820,C05082,S07474,2025-05-04 23:49:00,160510.42
T000821,C01088,S05123,2025-12-12 12:38:00,120945.48
T000822,C07624,S00852,2025-11-17 21:26:00,128807.07
T000823,C06588,S00114,2026-01-23 20:46:00,96769.92
T000824,C12147,S05163,2025-03-15 01:30:00,136252.13
T000825,C08445,S09235,2025-03-01 16:42:00,158707.54
T000826,C08760,S03396,2025-02-24 18:26:00,68364.73
T000827,C06206,S04768,2025-03-06 06:44:00,175155.86
T000828,C07914,S03843,2025-01-15 10:34:00,136853.52
T000829,C05724,S02119,2025-05-06 06:12:00,36453.06
T000830,C03849,S05459,2025-04-23 06:51:00,129636.87
T000831,C07457,S02928,2025-10-09 07:47:00,33412.26
T000832,C04459,S01707,2025-03-27 19:04:00,24141.33
T000833,C09545,S05146,2026-02-24 07:00:00,105430.13
T000834,C03193,S09546,2025-05-09 12:18:00,59319.67
T000835,C12269,S01147,2025-10-21 22:20:00,39223.19
T000836,C09149,S08558,2025-01-23 05:37:00,62943.07
T000837,C09250,S05385,2026-02-14 06:30:00,150426.4
T000838,C01033,S10013,2025-04-18 01:41:00,2668.54
T000839,C03599,S02377,2025-11-17 11:31:00,149199.03
T000840,C11842,S07243,2025-04-17 23:18:00,150487.59
T000841,C03711,S03854,2026-02-06 00:15:00,51153.14
T000842,C07659,S03400,2025-08-26 07:28:00,47470.25
T000843,C06022,S01079,2025-12-08 13:38:00,32768.93
T000844,C00686,S02006,2025-03-01 20:43:00,66888.72
T000845,C06314,S01804,2026-02-22 20:02:00,163838.39
T000846,C04785,S05600,2025-10-04 10:04:00,86494.59
T000847,C08648,S02762,2025-12-22 10:17:00,119861.0
T000848,C09374,S08384,2025-10-18 20:30:00,4194.31
T000849,C06557,S08363,2026-02-18 15:42:00,120934.86
T000850,C00452,S00938,2025-12-26 02:50:00,115045.66
T000851,C09026,S07842,2025-04-13 11:05:00,27297.56
T000852,C12029,S03893,2025-12-30 02:52:00,46563.89
T000853,C12229,S00953,2025-05-11 02:02:00,96511.92
T000182,C04731,S08522,2025-04-05 18:04:00,52405.63
T000855,C00062,S00734,2025-03-25 09:40:00,126491.28
T000856,C07159,S07940,2025-09-26 11:48:00,124475.34
T000857,C10291,S05519,2025-11-17 22:21:00,171194.94
T000858,C01535,S05579,2025-05-10 23:38:00,123753.43
T000859,C01152,S09793,2025-09-23 12:51:00,102722.89
T000860,C04530,S10495,2025-08-29 01:53:00,50217.58
T000861,C00031,S09151,2025-02-20 12:35:00,77229.26
T000862,C00555,S06319,2025-04-08 15:30:00,145288.02
T000863,C09026,S07819,2026-01-05 22:37:00,94134.45
T000864,C06191,S05605,2025-10-17 21:17:00,131731.14
T000865,C01297,S07402,2025-05-28 14:20:00,127122.55
T000866,C11137,S04032,2025-02-23 15:27:00,177171.87
T000867,C02847,S02701,2025-02-05 12:32:00,8255.96
T000868,C00238,S09612,2025-06-30 04:25:00,86092.87
T000869,C12483,S08353,2025-02-20 04:32:00,61217.42
T000356,C04854,S00403,2026-03-01 16:15:00,165242.39
T000871,C06982,S07645,2026-01-29 16:29:00,137415.97
T000872,C07397,S01544,2026-01-20 20:57:00,53376.65
T000873,C04283,S00619,2026-03-10 01:58:00,135400.04
T000874,C06641,S06116,2025-10-09 04:55:00,163211.9
T000875,C04713,S01692,2025-06-02 18:00:00,
T000876,C12091,S02583,2025-10-05 05:35:00,107909.41
T000877,C02639,S03697,2025-01-15 19:05:00,81810.6
T000878,C09526,S04263,2025-10-20 13:43:00,6187.79
T000149,C02799,S01817,2025-02-09 05:51:00,24068.86
