line_item_id,transaction_id,product_id,quantity,price
878,T2742,P587,1,37245.9
879,T5541,P199,2,40444.6
880,T15706,P501,4,5196.8
881,T2951,P514,1,36070.76
882,T11969,P549,3,35803.32
883,T13277,P408,3,23818.54
884,T14851,P388,1,26120.72
885,T10616,P518,1,8265.81
886,T2034,P264,3,36232.84
887,T8858,P341,5,38854.91
888,T4465,P328,2,41679.32
889,T11449,P223,4,34112.82
890,T6320,P557,3,33347.55
891,T2775,P423,4,8349.78
892,T7543,P351,3,37212.04
893,T4732,P164,1,48523.01
894,T15720,P254,5,11228.01
895,T14262,P523,3,
896,T13834,P570,4,46075.35
897,T16892,P370,4,35666.31
898,T4852,P122,4,30699.74
899,T11953,P284,2,899.23
900,T3207,P396,1,18727.25
901,T5291,P581,3,45690.31
902,T20392,P407,3,4318.55
903,T5882,P427,1,48000.9
904,T17599,P291,5,23292.75
905,T2813,P494,4,35926.34
906,T6387,P103,4,31817.94
907,T15052,P369,3,19748.86
908,T2567,P552,1,11715.66
909,T20188,P208,2,2987.67
910,T19749,P574,3,43159.35
911,T11202,P185,4,12275.89
912,T15676,P254,1,28020.87
913,T7230,P154,3,49224.49
914,T8245,P257,3,43764.21
915,T2402,P453,2,4017.71
916,T7274,P172,1,7248.76
917,T3018,P101,4,13166.88
918,T1672,P195,4,35895.74
919,T6935,P574,4,10851.95
920,T10822,P338,1,33520.48
921,T2008,P199,3,38656.04
922,T7622,P571,5,34652.63
923,T5346,P289,4,32776.89
924,T6225,P401,3,5648.56
925,T19684,P505,2,5008.67
926,T3513,P199,3,43335.5
927,T15064,P436,2,28419.05
928,T9874,P318,5,49945.36
929,T12412,P330,4,18272.46
930,T15363,P168,1,
931,T17217,P293,1,2731.74
932,T12240,P597,5,16163.68
933,T4615,P549,5,18808.3
934,T7657,P136,2,19904.72
935,T12349,P305,3,18075.33
936,T10843,P532,4,11609.7
937,T16655,P302,5,33717.12
938,T13055,P257,4,42568.53
939,T9124,P299,2,29898.02
940,T2322,P277,3,19478.89
941,T12647,P184,3,27175.41
942,T19975,P268,1,13465.41
943,T1291,P472,2,16655.34
944,T15971,P268,4,34009.88
945,T7559,P330,3,15595.6
946,T15070,P433,4,21822.47
947,T11482,P387,4,31134.63
948,T3666,P388,4,393.13
949,T17190,P112,4,49417.9
950,T19846,P527,5,46626.74
951,T18311,P376,4,130.69
952,T5793,P203,5,26092.79
953,T14842,P548,2,
954,T13733,P360,3,251.73
955,T8254,P368,5,29868.63
956,T10659,P247,3,31617.15
957,T9155,P573,3,20895.58
958,T11571,P176,4,4782.55
959,T18224,P466,3,14403.4
960,T15331,P574,2,21303.45
961,T5935,P468,3,40145.04
962,T7695,P200,1,16818.54
963,T9310,P502,4,28823.05
964,T9525,P227,3,12333.06
965,T20386,P251,4,45602.28
966,T4996,P295,5,37428.3
967,T16387,P341,4,18573.78
968,T19067,P363,4,21509.41
969,T16825,P169,5,8691.82
970,T12268,P378,4,30251.81
971,T12130,P146,3,26670.4
972,T16641,P472,3,48688.25
973,T12933,P483,1,5717.92
974,T7360,P495,5,37555.43
975,T4344,P167,3,28621.83
976,T20348,P455,2,13253.47
977,T19498,P326,3,25106.02
978,T19391,P210,4,41829.7
979,T20790,P173,4,41988.1
980,T6032,P575,3,15366.14
981,T15836,P352,5,40694.62
982,T14460,P206,5,6133.77
983,T20132,P416,5,37561.68
984,T6742,P211,5,18348.06
985,T13439,P127,4,12994.98
986,T6419,P565,4,19835.92
987,T9981,P334,1,3979.31
988,T3114,P486,2,21655.88
989,T3113,P534,2,14240.66
990,T11498,P577,5,33883.6
991,T1472,P229,4,4633.49
992,T6008,P267,2,36851.82
993,T15691,P500,2,34267.24
994,T5221,P552,1,8283.38
995,T8071,P374,4,40316.4
996,T4884,P171,2,41071.03
997,T3002,P554,1,30605.31
998,T16484,P532,5,13083.16
999,T1801,P600,3,47830.35
1000,T6098,P412,1,28449.5
1001,T8262,P540,1,30098.83
1002,T6474,P297,2,34932.15
1003,T15826,P461,5,32003.88
1004,T11982,P346,1,45541.84
1005,T9863,P481,4,14799.85
1006,T20564,P119,2,37538.89
1007,T12046,P302,5,19698.51
1008,T13661,P180,4,40448.52
1009,T19240,P188,4,20848.17
1010,T5516,P485,2,33948.9
1011,T15853,P579,3,6136.76
1012,T18140,P253,3,47453.28
1013,T9227,P392,5,2729.4
1014,T4585,P407,2,49124.71
1015,T2089,P184,2,573.9
1016,T17870,P347,2,4636.2
1017,T4567,P220,3,16915.86
1018,T8564,P495,2,5199.09
1019,T6116,P411,5,29182.13
1020,T5608,P117,2,24108.05
1021,T10505,P550,1,46570.13
1022,T4050,P400,5,38026.73
1023,T2442,P332,5,6904.07
1024,T3061,P452,2,2792.89
1025,T8393,P356,3,46826.17
1026,T8461,P271,1,6028.72
1027,T20911,P367,2,13655.89
1028,T4560,P453,1,37001.25
1029,T13708,P400,1,42079.32
1030,T2326,P527,2,37192.13
1031,T19561,P478,2,14186.08
1032,T16866,P101,4,36515.78
1033,T10885,P131,4,46966.39
1034,T12679,P120,3,3245.18
1035,T9821,P214,1,4856.35
1036,T2437,P470,,1067.86
1037,T6961,P109,1,20075.78
1038,T7219,P477,4,45474.2
1039,T12913,P509,3,29538.64
1040,T19556,P103,1,44037.06
1041,T7962,P346,5,22509.51
1042,T19819,P153,3,15138.49
1043,T10881,P289,5,9484.49
1044,T20301,P354,5,8664.12
1045,T19516,P512,5,13024.43
1046,T11762,P121,2,13008.97
1047,T14709,P195,4,1283.68
1048,T17744,P384,2,45087.91
1049,T4315,P151,3,40703.59
1050,T3380,P437,2,28519.93
1051,T7488,P142,2,7912.85
1052,T18653,P421,3,8254.03
1053,T4600,P325,4,19825.51
1054,T8271,P363,3,30104.3
1055,T2163,P417,5,4492.31
1056,T14633,P365,5,25193.74
1057,T16995,P437,2,2706.58
1058,T17438,P366,4,5456.55
1059,T14420,P430,2,13891.83
1060,T10007,P238,2,27305.57
1061,T1533,P142,2,45223.38
1062,T17184,P426,5,4822.41
1063,T7368,P252,3,19008.69
1064,T17685,P259,2,22030.92
1065,T1499,P501,3,38593.41
1066,T12313,P413,1,37404.18
1067,T12673,P556,4,5496.06
1068,T14957,P313,1,38575.91
1069,T14596,P356,4,20348.64
1070,T5271,P387,1,26040.47
1071,T14727,P520,4,33168.7
1072,T17813,P514,5,47969.24
1073,T1853,P516,1,17446.56
1074,T12343,P153,3,13018.71
1075,T8529,P250,4,13698.19
1076,T16070,P146,4,34009.45
1077,T8766,P530,5,9198.34
1078,T6746,P564,5,27021.63
1079,T11644,P115,5,27065.76
1080,T14338,P276,1,11682.57
1081,T15097,P452,5,48588.56
1082,T13606,P241,5,32018.95
1083,T7415,P538,2,11678.03
1084,T5112,P111,2,2930.23
1085,T1904,P579,5,9283.76
1086,T12713,P464,3,19964.15
1087,T17398,P331,3,35948.61
1088,T11711,P562,4,13383.28
1089,T2767,P269,3,8918.25
1090,T4136,P579,1,14226.92
1091,T20263,P358,3,4390.01
1092,T16436,P460,5,49511.65
1093,T4607,P338,1,45446.12
1094,T18160,P376,2,7845.99
1095,T12982,P282,2,13548.63
1096,T12581,P572,4,
1097,T18650,P252,5,16540.31
1098,T14085,P127,4,43946.21
1099,T17183,P399,4,6702.08
1100,T10366,P474,5,29835.06
1101,T8719,P168,3,3279.0
1102,T2105,P202,1,23756.49
1103,T15895,P134,5,36879.99
1104,T16812,P193,3,16695.47
1105,T17153,P248,1,163.26
1106,T8011,P362,5,16934.23
1107,T1151,P216,2,24801.14
1108,T19755,P473,2,42605.5
1109,T1923,P158,5,44276.99
1110,T13384,P555,2,41190.87
1111,T20327,P243,1,13165.79
1112,T9716,P245,2,38768.04
1113,T12126,P276,5,40027.32
1114,T7534,P372,3,13651.84
1115,T11535,P104,5,27518.09
1116,T8027,P517,,9050.19
1117,T5066,P421,3,5596.26
1118,T14623,P132,3,42147.5
1119,T3053,P460,5,24112.71
1120,T12798,P426,2,2527.45
1121,T13458,P495,3,8579.69
1122,T17202,P465,,2552.23
1123,T13869,P157,3,22403.36
1124,T13355,P482,3,36112.56
1125,T10153,P302,5,14734.32
1126,T20487,P520,2,46790.09
1127,T10385,P421,3,7096.21
1128,T3920,P591,1,23400.83
1129,T9941,P548,2,43272.03
1130,T5095,P365,1,14896.78
1131,T14313,P252,2,45777.29
1132,T18823,P236,1,20350.55
1133,T5861,P218,2,8705.44
1134,T19556,P549,3,12053.13
1135,T1651,P560,1,47304.61
1136,T10137,P478,5,10404.22
1137,T7972,P217,2,30445.43
1138,T10148,P218,3,44803.97
1139,T12990,P369,1,2867.08
1140,T4115,P504,2,29893.47
1141,T3946,P179,2,44112.44
1142,T17239,P227,3,37362.39
1143,T18203,P440,4,42841.69
1144,T13380,P502,2,450.58
1145,T2445,P576,1,559.99
1146,T9338,P575,3,45678.48
1147,T19826,P543,4,829.47
1148,T8440,P176,5,9678.27
1149,T4619,P366,2,13429.45
1150,T18167,P562,3,40176.43
1151,T16346,P293,1,28465.17
1152,T14277,P142,1,45177.08
1153,T1611,P455,5,40966.87
1154,T19132,P282,4,10012.82
1155,T9141,P183,5,
1156,T16866,P535,4,29480.9
1157,T13910,P143,2,
1158,T9297,P511,5,21720.39
1159,T19401,P240,5,3544.44
1160,T13122,P122,1,13392.24
1161,T7254,P475,1,14526.55
1162,T6615,P259,1,14861.35
1163,T6305,P454,2,10751.1
1164,T20368,P382,5,48927.02
1165,T14564,P292,2,19222.35
1166,T2053,P574,2,46344.6
1167,T13933,P521,1,45265.37
1168,T13223,P294,5,21974.13
1169,T1631,P565,5,17838.49
1170,T5002,P326,4,2793.0
1171,T3946,P503,2,25836.87
1172,T13166,P599,1,26524.71
1173,T2058,P407,2,46664.65
1174,T3222,P439,3,34373.05
1175,T15718,P196,2,6088.11
1176,T17505,P114,2,15724.08
1177,T16067,P158,4,16633.13
1178,T1811,P272,1,26160.41
1179,T8077,P223,1,31127.11
1180,T19872,P515,4,19967.75
1181,T16099,P366,4,39443.07
1182,T19020,P581,3,19427.44
1183,T19868,P556,4,42887.8
1184,T20078,P125,3,13889.01
1185,T13793,P455,5,
1186,T19311,P464,2,35119.54
1187,T2336,P540,1,5579.31
1188,T19069,P406,5,29641.0
1189,T11415,P379,1,
1190,T8704,P392,,6128.49
1191,T15494,P279,,7608.02
1192,T13181,P192,5,3181.25
1193,T11343,P395,5,17482.7
1194,T1545,P347,3,45082.48
1195,T14125,P282,2,2478.54
1196,T11749,P188,4,13105.45
1197,T13578,P545,1,49837.22
1198,T19642,P170,3,41192.66
1199,T17223,P329,4,31034.01
1200,T10714,P305,2,48336.42
1201,T4684,P568,4,32380.81
1202,T10156,P340,4,5074.39
1203,T8843,P161,3,47328.87
1204,T12222,P468,2,32341.42
1205,T19831,P272,3,
1206,T12242,P381,3,25239.95
1207,T14858,P294,5,45267.99
1208,T7960,P582,5,35107.66
1209,T2485,P111,5,37918.04
1210,T18636,P525,2,15511.07
1211,T8969,P541,4,43624.23
1212,T19829,P478,5,24310.93
1213,T19900,P363,1,21915.35
1214,T16439,P401,5,22623.46
1215,T18284,P223,1,30062.65
1216,T18542,P483,2,13280.22
1217,T20270,P308,5,29552.03
1218,T4140,P222,2,14823.57
1219,T5681,P600,2,45230.2
1220,T7328,P555,4,1157.52
1221,T20512,P546,2,8009.56
1222,T3006,P436,2,285.22
1223,T19974,P179,4,27343.03
1224,T16918,P410,3,24563.25
1225,T8420,P251,3,39620.32
1226,T4044,P597,1,43096.12
1227,T12547,P568,5,15926.87
1228,T17570,P202,1,34569.6
1229,T12521,P343,4,4563.1
1230,T15619,P208,3,28270.32
1231,T3820,P388,2,32607.33
1232,T14740,P518,2,10360.33
1233,T11090,P524,3,35826.58
1234,T2904,P415,2,20736.51
1235,T18402,P492,4,3517.84
1236,T17054,P132,4,17876.6
1237,T5432,P177,1,27510.92
1238,T20211,P180,2,3207.87
1239,T2216,P163,1,12313.65
1240,T16857,P569,1,49196.98
1241,T10957,P575,1,46557.98
1242,T7491,P166,2,7824.78
1243,T20247,P471,2,27547.09
1244,T20461,P116,2,30989.46
1245,T14605,P196,2,17772.74
1246,T2241,P199,5,42508.67
1247,T18731,P501,2,33596.36
1248,T2039,P465,1,1723.81
1249,T14826,P408,2,4026.62
1250,T5804,P395,4,16959.83
1251,T6576,P334,4,48919.33
1252,T5411,P430,2,12877.62
1253,T16383,P239,3,32277.64
1254,T1618,P148,4,42587.12
1255,T19064,P381,4,4102.16
1256,T1038,P536,3,47743.93
1257,T13970,P387,3,25733.95
1258,T5477,P280,5,31126.07
1259,T7239,P598,1,42728.57
1260,T11980,P297,3,19940.5
1261,T19828,P367,2,46899.12
1262,T13305,P245,2,27449.94
1263,T11831,P299,2,26219.33
1264,T1766,P320,3,45214.52
1265,T7618,P210,3,47232.83
1266,T15820,P263,3,27938.88
1267,T10961,P308,4,35252.01
1268,T4590,P370,3,10766.94
1269,T12834,P360,1,11865.7
1270,T13499,P473,3,17248.48
1271,T3293,P102,4,38855.91
1272,T16492,P339,4,22459.68
1273,T17852,P302,3,30170.85
1274,T19899,P385,4,14844.25
1275,T6498,P310,5,3824.45
1276,T12946,P338,1,17352.02
1277,T18100,P502,4,17482.1
1278,T19602,P474,3,29303.35
1279,T4526,P244,4,12272.33
1280,T15379,P159,3,40249.1
1281,T18797,P185,5,25311.65
1282,T9025,P463,3,25043.67
1283,T6694,P392,5,14085.82
1284,T4853,P403,3,7033.83
1285,T20056,P387,4,19439.2
1286,T16917,P529,1,44248.12
1287,T3230,P372,4,21114.94
1288,T6452,P388,1,3298.57
1289,T11474,P584,5,1972.31
1290,T9945,P209,4,37958.03
1291,T6947,P214,4,47022.73
1292,T6794,P464,1,24933.6
1293,T19481,P519,5,15137.53
1294,T6803,P487,1,34618.52
1295,T10430,P497,1,26483.64
1296,T17492,P250,1,22663.91
1297,T5367,P208,3,21819.87
1298,T15674,P115,,16564.05
1299,T11873,P576,4,26773.59
1300,T1264,P106,3,40239.9
1301,T15651,P114,3,30333.79
1302,T14605,P173,3,1929.21
1303,T7328,P103,5,14245.56
1304,T8919,P346,5,3331.61
1305,T2368,P384,1,48363.08
1306,T20015,P150,4,42907.07
1307,T17856,P407,2,18129.58
1308,T18748,P412,1,32621.85
1309,T3319,P522,5,47019.6
1310,T12250,P205,1,6518.08
1311,T14871,P515,5,48541.11
1312,T2650,P159,2,44987.83
1313,T12871,P222,2,38002.04
1314,T19378,P222,5,47392.99
1315,T13631,P302,5,10865.65
1316,T18508,P288,1,25772.57
1317,T2394,P276,1,42242.76
1318,T14871,P561,1,12648.36
1319,T5935,P369,3,38541.62
1320,T15520,P461,1,42129.39
1321,T19078,P291,4,45415.5
1322,T20742,P303,5,33757.7
1323,T20297,P169,2,21770.37
1324,T6811,P562,1,43955.99
1325,T18911,P575,2,7374.0
1326,T1339,P355,3,3607.85
1327,T7516,P268,3,18385.38
1328,T7000,P102,3,
1329,T15840,P232,2,5279.1
1330,T12877,P377,,38366.54
1331,T12073,P408,3,17333.7
1332,T9837,P105,1,8090.16
1333,T11577,P446,1,18127.98
1334,T5619,P584,1,27249.19
1335,T10037,P547,3,3166.64
1336,T1200,P369,5,36096.17
1337,T3008,P294,5,10889.62
1338,T13670,P321,3,47047.04
1339,T10299,P288,2,21532.03
1340,T16438,P463,1,23630.06
1341,T5652,P133,4,422.05
1342,T8760,P305,1,16247.47
1343,T3561,P340,1,10747.19
1344,T1312,P229,1,41002.5
1345,T8766,P533,5,36994.13
1346,T15776,P207,5,13047.7
1347,T7349,P126,2,1022.49
1348,T17255,P159,5,11497.42
1349,T8372,P442,4,2818.91
1350,T9801,P170,4,47736.73
1351,T11113,P465,5,22270.34
1352,T12225,P548,5,42268.25
1353,T1850,P522,3,1029.19
1354,T1873,P526,1,42396.36
1355,T12770,P199,1,32625.41
1356,T15267,P538,2,34681.45
1357,T10352,P188,5,45179.72
1358,T4421,P566,3,25956.01
1359,T7451,P233,5,34395.19
1360,T17224,P145,5,13319.3
1361,T3575,P422,1,4783.25
1362,T4230,P284,2,39679.24
1363,T16177,P544,5,44960.2
1364,T13507,P329,2,20631.19
1365,T14955,P185,2,32011.77
1366,T6148,P403,3,6550.42
1367,T12483,P337,3,13752.03
1368,T2651,P420,4,17567.76
1369,T7548,P533,5,41821.35
1370,T14062,P149,1,30125.08
1371,T7444,P198,1,23283.04
1372,T7892,P107,4,35186.0
1373,T20063,P293,1,8778.43
1374,T14320,P571,4,19845.66
1375,T14279,P545,3,2654.36
1376,T1109,P304,3,27066.14
1377,T1922,P112,5,45817.95
1378,T15687,P449,2,15855.25
1379,T12876,P548,5,24265.67
1380,T18564,P339,2,30563.44
1381,T16117,P495,5,45736.5
1382,T20179,P261,2,10710.91
1383,T2970,P532,5,38149.45
1384,T8853,P571,2,4609.56
1385,T3598,P404,4,31468.74
1386,T17684,P245,4,43715.89
1387,T18899,P160,3,48573.55
1388,T19032,P551,4,36892.24
1389,T18622,P305,1,46079.33
1390,T11298,P205,1,355.14
1391,T1864,P305,3,28740.81
1392,T10816,P103,4,19572.21
1393,T12152,P153,1,45444.21
1394,T19517,P516,2,33933.71
1395,T19641,P128,2,44517.17
1396,T10573,P152,4,19911.81
1397,T9789,P314,1,3456.68
1398,T9596,P166,2,8803.87
1399,T18416,P588,2,16187.97
1400,T6321,P462,5,36967.43
1401,T12868,P208,2,22768.7
1402,T3504,P469,5,30282.56
1403,T16182,P273,2,39515.57
1404,T4985,P499,5,8306.93
1405,T10831,P566,4,36468.53
1406,T1767,P154,2,43011.23
1407,T6558,P153,3,1304.29
1408,T3066,P589,3,10768.26
1409,T12654,P201,4,27192.02
1410,T11214,P243,2,25040.94
1411,T19162,P497,3,36970.16
1412,T15572,P240,4,28942.97
1413,T8018,P575,5,14489.15
1414,T7087,P459,5,40168.84
1415,T15327,P125,4,4432.12
1416,T3234,P391,2,24640.83
1417,T11217,P501,,36117.7
1418,T9887,P217,3,28332.06
1419,T8413,P448,1,31737.05
1420,T11509,P123,2,43028.16
1421,T8907,P386,,15126.82
1422,T11232,P102,2,45488.34
1423,T20086,P127,3,10841.57
1424,T17156,P117,2,15788.78
1425,T6675,P140,4,45976.8
1426,T9335,P529,3,21005.59
1427,T12685,P529,1,7344.54
1428,T7285,P335,4,42814.98
1429,T19607,P243,4,36752.86
1430,T16877,P422,3,20182.66
1431,T1442,P440,5,
1432,T11829,P216,5,30813.89
1433,T8235,P370,5,19422.3
1434,T2175,P149,1,48150.61
1435,T14159,P207,5,42974.78
1436,T14157,P463,3,17475.64
1437,T20650,P600,1,9652.84
1438,T18286,P182,1,40324.11
1439,T7040,P128,1,45617.05
1440,T18961,P210,3,42490.65
1441,T3853,P250,4,30915.21
1442,T2564,P152,3,8595.65
1443,T19372,P251,4,44153.9
1444,T4169,P476,1,19520.9
1445,T10727,P274,2,26059.65
1446,T12512,P401,1,
1447,T12161,P277,5,44548.35
1448,T1563,P288,2,44368.26
1449,T11592,P564,3,2524.13
1450,T1514,P401,4,10308.68
1451,T2840,P198,,
1452,T13917,P542,4,7097.99
1453,T10855,P166,3,28662.69
1454,T15246,P398,4,27663.35
1455,T2171,P286,2,33677.27
1456,T2107,P180,1,3238.75
1457,T3142,P328,1,14947.15
1458,T14203,P377,3,25750.92
1459,T2412,P574,1,12694.18
1460,T17010,P325,3,8468.67
1461,T16967,P327,2,8441.33
1462,T10431,P247,2,5293.53
1463,T14763,P385,1,49798.1
1464,T2315,P477,3,13414.03
1465,T1495,P525,3,38411.05
1466,T17739,P476,3,38360.35
1467,T17890,P434,3,35317.6
1468,T8731,P292,4,16403.76
1469,T7380,P250,5,40658.38
1470,T3739,P575,5,4965.48
1471,T16420,P211,5,4906.81
1472,T5027,P110,4,42021.44
1473,T8524,P490,1,30449.7
1474,T11555,P485,2,44682.52
1475,T19748,P531,4,44514.24
1476,T13314,P554,1,18310.86
1477,T2062,P174,1,22683.76
1478,T13925,P337,5,37466.14
1479,T1487,P485,3,17203.7
1480,T11917,P241,3,26756.49
1481,T9247,P121,3,48113.65
1482,T2602,P497,3,12564.77
1483,T11528,P306,4,9226.15
1484,T7046,P430,2,29405.48
1485,T13907,P323,5,18479.51
1486,T16494,P305,4,10302.33
1487,T4736,P199,4,119.0
1488,T5142,P368,3,36010.63
1489,T2446,P117,3,45146.28
1490,T13887,P212,2,704.72
1491,T8361,P202,3,35102.48
1492,T15604,P342,,46601.0
1493,T7501,P135,4,22384.61
1494,T4988,P127,2,42179.14
1495,T11972,P318,2,14524.47
1496,T19025,P168,2,6892.6
1497,T5797,P191,2,25948.54
1498,T15245,P558,1,45277.16
1499,T8287,P488,,16595.37
1500,T6495,P186,3,29160.11
1501,T12283,P253,4,5619.33
1502,T12549,P157,1,26743.07
1503,T18464,P544,4,27145.35
1504,T3746,P401,4,31084.39
1505,T13916,P508,2,17745.75
1506,T15921,P368,2,30903.43
1507,T20655,P322,1,47027.37
1508,T15814,P455,4,5367.71
1509,T12447,P358,5,22470.0
1510,T10167,P500,1,32513.63
1511,T17000,P585,2,39137.58
1512,T3693,P252,1,42649.44
1513,T17480,P293,5,40819.56
1514,T9954,P299,2,16006.07
1515,T15751,P494,5,10218.33
1516,T18159,P158,3,15233.9
1517,T7327,P145,1,33505.18
1518,T20014,P130,5,160.4
1519,T20678,P129,1,35121.51
1520,T11406,P444,2,22949.28
1521,T6672,P101,1,39609.79
1522,T7146,P506,4,19824.52
1523,T20676,P295,1,
1524,T11385,P599,2,416.26
1525,T16395,P600,,43799.78
1526,T18417,P150,4,19817.36
1527,T8528,P543,3,22203.56
1528,T8229,P430,1,18136.82
1529,T16550,P236,2,4363.68
1530,T12810,P403,3,33911.72
1531,T7855,P285,3,7153.06
1532,T14359,P546,2,44018.59
1533,T19280,P242,4,34135.75
1534,T1903,P191,4,29676.7
1535,T2004,P357,5,28628.04
1536,T6344,P242,1,15700.55
1537,T5967,P395,1,6263.22
1538,T11736,P316,5,41048.38
1539,T4202,P159,,48574.55
1540,T7576,P574,2,10442.96
1541,T2897,P253,2,13945.75
1542,T19864,P409,1,28251.43
1543,T17450,P327,2,38941.85
1544,T10328,P433,4,454.51
1545,T15937,P206,2,43525.27
1546,T20685,P491,5,36952.64
1547,T13064,P478,2,1862.06
1548,T4347,P542,4,27014.42
1549,T10167,P455,3,42263.31
1550,T6849,P560,5,31564.92
1551,T7540,P307,4,32757.33
1552,T10881,P339,5,25039.23
1553,T19922,P178,1,354.38
1554,T12125,P432,2,32069.15
1555,T5028,P443,3,21036.83
1556,T15019,P292,3,38905.21
1557,T19964,P283,4,46092.55
1558,T2394,P428,2,5080.06
1559,T15007,P223,4,19413.33
1560,T6479,P303,4,24170.17
1561,T19976,P317,5,34890.66
1562,T9135,P314,4,23102.51
1563,T10471,P123,5,47609.74
1564,T19512,P205,5,25073.89
1565,T17362,P205,1,1020.55
1566,T8068,P231,3,46491.76
1567,T5675,P330,2,38404.81
1568,T12630,P523,5,42152.59
1569,T6928,P113,3,22596.52
1570,T12578,P208,2,19707.71
1571,T11152,P488,4,18266.66
1572,T5718,P261,2,27396.1
1573,T10514,P410,1,16996.98
1574,T6271,P159,3,
1575,T12015,P534,4,27645.45
1576,T16481,P331,1,47170.11
1577,T9236,P506,5,10342.83
1578,T10821,P489,3,2314.09
1579,T13800,P116,4,16849.5
1580,T9712,P401,5,14638.14
1581,T15046,P111,3,16978.31
1582,T4438,P220,2,1659.94
1583,T6735,P177,5,36508.72
1584,T5354,P475,4,43484.31
1585,T5034,P209,1,6698.9
1586,T17518,P438,3,27774.99
1587,T1459,P119,2,23083.72
1588,T13875,P454,3,36384.44
1589,T14188,P428,5,49382.5
1590,T11764,P251,5,7976.31
1591,T8690,P159,3,43134.9
1592,T9324,P132,2,7082.96
1593,T5368,P421,4,15716.2
1594,T5573,P272,2,3329.23
1595,T13870,P219,5,573.25
1596,T4598,P437,2,17596.09
1597,T19141,P417,4,35497.32
1598,T15225,P418,3,47976.29
1599,T14938,P306,5,21467.74
1600,T13274,P145,2,32273.26
1601,T11573,P388,4,31897.33
1602,T18922,P356,3,13092.7
1603,T3543,P365,1,19596.6
1604,T14966,P373,2,32772.11
1605,T3959,P459,4,9828.83
1606,T5315,P111,5,2086.95
1607,T4219,P598,1,45357.85
1608,T8817,P581,5,12787.38
1609,T14552,P226,5,21201.19
1610,T4536,P295,4,10155.39
1611,T5036,P164,2,18385.08
1612,T7459,P102,1,48783.04
1613,T15377,P153,2,353.12
1614,T8734,P125,2,26924.99
1615,T7642,P114,4,15350.09
1616,T13133,P215,1,25239.81
1617,T4864,P226,3,25686.46
1618,T18089,P145,3,1106.77
1619,T18676,P150,4,17863.35
1620,T10521,P410,4,7637.52
1621,T12546,P441,1,26956.92
1622,T10675,P433,1,26468.03
1623,T1055,P492,2,38400.56
1624,T3809,P250,3,21964.05
1625,T14574,P392,5,24229.93
1626,T13756,P435,2,6679.1
1627,T6054,P129,1,4627.86
1628,T5786,P155,2,12762.8
1629,T20442,P207,1,27256.79
1630,T11932,P552,5,5369.53
1631,T7487,P405,2,36499.64
1632,T7361,P178,2,38648.34
1633,T19630,P260,1,6843.43
1634,T19787,P510,4,14070.58
1635,T19230,P311,4,33016.56
1636,T20708,P207,3,12714.09
1637,T17947,P519,1,17084.64
1638,T10910,P159,5,10239.68
1639,T7251,P388,2,30748.04
1640,T12517,P140,1,39574.25
1641,T9799,P550,1,3664.97
1642,T19287,P292,5,34634.09
1643,T7200,P523,3,18576.52
1644,T10303,P558,3,34418.91
1645,T12026,P531,5,30450.9
1646,T8248,P278,5,10017.82
1647,T9933,P516,4,18864.15
1648,T13667,P152,4,35190.59
1649,T18108,P229,4,
1650,T15562,P571,3,18193.94
1651,T17218,P490,2,46500.03
1652,T12627,P110,4,16964.54
1653,T6945,P369,1,7524.77
1654,T19100,P305,4,45313.45
1655,T5698,P406,5,28213.14
1656,T4248,P238,,22374.12
1657,T15281,P226,4,11577.96
1658,T2377,P207,5,35573.95
1659,T13283,P171,5,38315.09
1660,T16123,P271,5,
1661,T5723,P430,5,6596.47
1662,T7791,P341,4,13707.43
1663,T9756,P317,5,8259.14
1664,T5272,P203,3,372.94
1665,T8958,P229,2,27739.24
1666,T6291,P209,4,15925.44
1667,T6993,P361,4,8254.96
1668,T18563,P152,3,47897.4
1669,T16352,P578,5,43527.08
1670,T12955,P271,1,49526.53
1671,T18420,P464,3,31557.81
1672,T14489,P161,4,464.63
1673,T11913,P145,1,35558.67
1674,T19393,P534,3,25748.15
1675,T3226,P436,2,40146.11
1676,T16365,P323,3,36426.03
1677,T20263,P502,1,49068.15
1678,T6079,P291,2,12310.24
1679,T3712,P429,1,36111.54
1680,T6402,P292,2,28179.54
1681,T8806,P234,3,35236.75
1682,T1288,P476,3,28757.95
1683,T10380,P397,2,39931.81
1684,T3646,P235,2,36538.36
1685,T14234,P539,4,9718.35
1686,T17624,P240,1,40581.1
1687,T12913,P292,3,6827.36
1688,T4666,P239,1,
1689,T3097,P168,4,32437.84
1690,T18119,P305,3,400.61
1691,T11406,P117,2,48313.05
1692,T12024,P360,4,44628.88
1693,T15639,P364,4,1221.2
1694,T4450,P533,1,31536.19
1695,T3151,P413,2,40316.1
1696,T2063,P426,5,
1697,T19129,P449,5,12340.13
1698,T11284,P387,1,13193.72
1699,T15840,P351,4,29878.84
1700,T15595,P396,5,22400.2
1701,T17404,P289,4,21547.68
1702,T17109,P171,4,1890.69
1703,T16964,P516,1,32828.28
